0,Road,Discription,LRP,Offset,Chainage,LRP2,Offset2,Chainage2,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Simple Road
R570-1,R570-1,Sayedpur (WAPDA More)-Darwani(int.with Z5008),LRPS,0,0,LRP010,650,9.735,9.735,10.0,608.0,360.0,97.0,109.0,121.0,162.0,85.0,1182.0,2122.0,3209.0,1318.0,0.0,4856.0,4527.0,9383.0,9383.0,R570
R570-2,R570-2,Darwani(int.with Z5008)-Int.with Z5709,LRP010,650,9.735,LRP014,105,13.21,3.475,10.0,608.0,360.0,97.0,109.0,121.0,162.0,85.0,1182.0,2122.0,3209.0,1318.0,0.0,4856.0,4527.0,9383.0,9383.0,R570
R570-3,R570-3,Int.with Z5709-Nilphamari (GPO More),LRP014,105,13.21,LRPE,0,15.33,2.120,10.0,608.0,360.0,97.0,109.0,121.0,162.0,85.0,1182.0,2122.0,3209.0,1318.0,0.0,4856.0,4527.0,9383.0,9383.0,R570
R585-1,R585-1,Gobindaganj-Kata(Int.with Z5855),LRPS,0,0,LRP004,1675,4.675,4.675,184.0,1683.0,1359.0,159.0,279.0,142.0,42.0,138.0,1424.0,1103.0,608.0,839.0,1.0,6513.0,1448.0,7961.0,7961.0,R585
R585-2,R585-2,Kata(Int.with Z5855)-Goraghat bazar (Int.with Z5852),LRP004,1675,4.675,LRP016,820,16.01,11.335,49.0,913.0,180.0,158.0,125.0,95.0,43.0,64.0,398.0,1263.0,1539.0,1394.0,0.0,3288.0,2933.0,6221.0,6221.0,R585
R585-3,R585-3,Goraghat bazar (Int.with Z5852)-Goraghat (Int.with Z5856),LRP016,820,16.01,LRP021,159,20.129,4.119,49.0,913.0,180.0,158.0,125.0,95.0,43.0,64.0,398.0,1263.0,1539.0,1394.0,0.0,3288.0,2933.0,6221.0,6221.0,R585
R585-4,R585-4,Goraghat (Int.with Z5856)-Bhaduria(Int.with Z5851),LRP021,159,20.129,LRP035,555,34.505,14.376,49.0,913.0,180.0,158.0,125.0,95.0,43.0,64.0,398.0,1263.0,1539.0,1394.0,0.0,3288.0,2933.0,6221.0,6221.0,R585
R585-5,R585-5,Bhaduria(Int.with Z5851)-Bejon(Int.with Z5864),LRP035,555,34.505,LRP050,895,49.915,15.410,49.0,913.0,180.0,158.0,125.0,95.0,43.0,64.0,398.0,1263.0,1539.0,1394.0,0.0,3288.0,2933.0,6221.0,6221.0,R585
R585-6,R585-6,Bejon(Int.with Z5864)-Birampur(Int.with Z5851),LRP050,895,49.915,LRP054,442,53.542,3.627,198.0,1344.0,580.0,560.0,590.0,354.0,306.0,249.0,553.0,1414.0,721.0,397.0,2.0,6148.0,1120.0,7268.0,7268.0,R585
R585-7,R585-7,Birampur(Int.with Z5851)-Fulbari Trimohoni(Int.with R556),LRP054,442,53.542,LRP066,1200,66.22,12.678,198.0,1344.0,580.0,560.0,590.0,354.0,306.0,249.0,553.0,1414.0,721.0,397.0,2.0,6148.0,1120.0,7268.0,7268.0,R585
R585-8,R585-8,Fulbari Trimohoni(Int.with R556)-Fulbari (Int.with Z5857),LRP066,1200,66.22,LRP069,430,68.48,2.260,81.0,670.0,395.0,149.0,385.0,103.0,43.0,120.0,278.0,1049.0,398.0,272.0,0.0,3273.0,670.0,3943.0,3943.0,R585
R585-9,R585-9,Fulbari (Int.with Z5857)-Amtali(Int.with Z5804),LRP069,430,68.48,LRP087,1792,87.752,19.272,81.0,670.0,395.0,149.0,385.0,103.0,43.0,120.0,278.0,1049.0,398.0,272.0,0.0,3273.0,670.0,3943.0,3943.0,R585
R585-10,R585-10,Amtali(Int.with Z5804)-Dinajpur (Fulbari Bus Stand)Int.with R556,LRP087,1792,87.752,LRP107,44,105.624,17.872,81.0,670.0,395.0,149.0,385.0,103.0,43.0,120.0,278.0,1049.0,398.0,272.0,0.0,3273.0,670.0,3943.0,3943.0,R585
R585-11,R585-11,Dinajpur (Fulbari Bus Stand)Int.with R556-Dinajpur (Hospital More),LRP107,44,105.624,LRP107,1150,106.73,1.106,0.0,150.0,121.0,0.0,95.0,80.0,27.0,87.0,2317.0,2478.0,1851.0,1791.0,0.0,5355.0,3642.0,8997.0,8997.0,R585
R586-1,R586-1,Fulbari Bus Stand-Kumarpara (Int.with Z5025),LRPS,0,0,LRPS,1160,1.16,1.160,158.0,899.0,403.0,264.0,265.0,284.0,98.0,163.0,1530.0,1551.0,1265.0,1335.0,0.0,5615.0,2600.0,8215.0,8215.0,R586
R586-2,R586-2,Kumarpara (Int.with Z5025)-Govt.College More,LRPS,1160,1.16,LRPE,0,3.266,2.106,158.0,899.0,403.0,264.0,265.0,284.0,98.0,163.0,1530.0,1551.0,1265.0,1335.0,0.0,5615.0,2600.0,8215.0,8215.0,R586
R587-1,R587-1,Bus Stand-Thakurgaon BISIC more (Int.with Z5059),LRPS,0,0,LRP003,650,3.65,3.650,198.0,636.0,304.0,168.0,410.0,277.0,270.0,245.0,4275.0,4395.0,3983.0,5830.0,0.0,11178.0,9813.0,20991.0,20991.0,R587
R587-2,R587-2,Thakurgaon BISIC more (Int.with Z5059)-Thakurgaon Railway-station,LRP003,650,3.65,LRPE,0,6.14,2.490,198.0,636.0,304.0,168.0,410.0,277.0,270.0,245.0,4275.0,4395.0,3983.0,5830.0,0.0,11178.0,9813.0,20991.0,20991.0,R587
R601-1,R601-1,Pabna-Sujanagar (int.with Z6030),LRPS,0,0,LRP019,204,18.384,18.384,8.0,184.0,212.0,0.0,72.0,62.0,17.0,18.0,1390.0,990.0,974.0,1068.0,11.0,2953.0,2053.0,5006.0,5006.0,R601
R601-2,R601-2,Sujanagar (int.with Z6030)-Nazirganj (int.with R602),LRP019,204,18.384,LRP037,748,36.928,18.544,8.0,184.0,212.0,0.0,72.0,62.0,17.0,18.0,1390.0,990.0,974.0,1068.0,11.0,2953.0,2053.0,5006.0,5006.0,R601
R601-3,R601-3,Nazirganj (int.with R602)-Baderhat,LRP037,748,36.928,LRP053,11,52.435,15.507,8.0,184.0,212.0,0.0,72.0,62.0,17.0,18.0,1390.0,990.0,974.0,1068.0,11.0,2953.0,2053.0,5006.0,5006.0,R601
R602-1,R602-1,Nazirganj-Nazirganj Ferry Gaht,LRPS,0,0,LRPS,1415,1.415,1.415,0.0,73.0,51.0,10.0,3.0,24.0,2.0,3.0,429.0,469.0,535.0,827.0,0.0,1064.0,1362.0,2426.0,2426.0,R602
R603-1,R603-1,Pabna-Paksey (Int.with N704),LRPS,0,0,LRP022,769,21.922,21.922,1.0,102.0,70.0,1.0,36.0,40.0,27.0,13.0,1660.0,1231.0,1133.0,304.0,1.0,3181.0,1438.0,4619.0,4619.0,R603
R603-2,R603-2,Paksey (Int.with N704)-Paksey (EPZ),LRP022,769,21.922,LRPE,0,25.795,3.873,1.0,102.0,70.0,1.0,36.0,40.0,27.0,13.0,1660.0,1231.0,1133.0,304.0,1.0,3181.0,1438.0,4619.0,4619.0,R603
R604-1,R604-1,Tebunia-Chatmohor (Int.with Z6021),LRPS,0,0,LRP019,628,18.624,18.624,1.0,178.0,130.0,6.0,92.0,53.0,22.0,22.0,2302.0,689.0,277.0,196.0,0.0,3495.0,473.0,3968.0,3968.0,R604
R604-2,R604-2,Chatmohor (Int.with Z6021)-Int.with Z6029,LRP019,628,18.624,LRP019,2308,20.304,1.680,1.0,178.0,130.0,6.0,92.0,53.0,22.0,22.0,2302.0,689.0,277.0,196.0,0.0,3495.0,473.0,3968.0,3968.0,R604
R604-3,R604-3,Chatmohor (Int.with Z6029)-Int.with Z5209,LRP019,2308,20.304,LRP019,4038,22.034,1.730,1.0,178.0,130.0,6.0,92.0,53.0,22.0,22.0,2302.0,689.0,277.0,196.0,0.0,3495.0,473.0,3968.0,3968.0,R604
R604-4,R604-4,Chatmohor (Int.with Z5209)-Hamkuria (Int.with N507),LRP019,4038,22.034,LRPE,0,40.58,18.546,1.0,178.0,130.0,6.0,92.0,53.0,22.0,22.0,2302.0,689.0,277.0,196.0,0.0,3495.0,473.0,3968.0,3968.0,R604
R605-1,R605-1,Sujangar-Lalan Shah Bridge,LRPS,0,0,LRPS,42650,42.65,42.650,1.0,178.0,130.0,6.0,92.0,53.0,22.0,22.0,2302.0,689.0,277.0,196.0,0.0,3495.0,473.0,3968.0,3968.0,R605
R681-1,R681-1,Bijoynagar-Uzanpara(Matikata),LRPS,0,0,LRPS,13230,13.23,13.230,20.0,91.0,122.0,47.0,46.0,24.0,20.0,21.0,851.0,465.0,640.0,208.0,0.0,1707.0,848.0,2555.0,2555.0,R681
R682-1,R682-1,Shah Niamat Ullah College-Dhaka Bus Stand,LRPS,0,0,LRPE,0,1.33,1.330,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",R682
R685-1,R685-1,Rajshahi (Bindur More)-Aam Chattar(Int.with N603),LRPS,0,0,LRP004a,0,3.995,3.995,11.0,532.0,409.0,399.0,404.0,490.0,289.0,337.0,4118.0,2702.0,2750.0,1802.0,0.0,9691.0,4552.0,14243.0,14243.0,R685
R685-2,R685-2,Aam Chattar(Int.with N603)-Mohonpur (Int.with Z6851),LRP004a,0,3.995,LRP021,365,21.42,17.425,11.0,532.0,409.0,399.0,404.0,490.0,289.0,337.0,4118.0,2702.0,2750.0,1802.0,0.0,9691.0,4552.0,14243.0,14243.0,R685
R685-3,R685-3,"Mohonpur (Int.with Z6851)-Mohonpur, Sahipara(Int.with Z6853)",LRP021,365,21.42,LRP024,1000,24.12,2.700,11.0,532.0,409.0,399.0,404.0,490.0,289.0,337.0,4118.0,2702.0,2750.0,1802.0,0.0,9691.0,4552.0,14243.0,14243.0,R685
R685-4,R685-4,"Mohonpur, Sahipara(Int.with Z6853)-Manda (Int.with Z6852)",LRP024,1000,24.12,LRP049,210,48.535,24.415,6.0,454.0,276.0,257.0,203.0,169.0,279.0,150.0,1066.0,1104.0,296.0,214.0,0.0,3964.0,510.0,4474.0,4474.0,R685
R685-5,R685-5,Manda (Int.with Z6852)-Chowmasia(int.with R545),LRP049,210,48.535,LRPE,0,66.42,17.885,6.0,454.0,276.0,257.0,203.0,169.0,279.0,150.0,1066.0,1104.0,296.0,214.0,0.0,3964.0,510.0,4474.0,4474.0,R685
R710-1,R710-1,Ahaladipur-Rajbari (Int.with Z7102),LRPS,0,0,LRP011,155,11.045,11.045,9.0,374.0,176.0,84.0,201.0,168.0,31.0,174.0,1222.0,865.0,247.0,417.0,0.0,3304.0,664.0,3968.0,3968.0,R710
R710-2,R710-2,Rajbari (Int.with Z7102)-Bagmara (int.with R711),LRP011,155,11.045,LRP014,375,14.175,3.130,9.0,374.0,176.0,84.0,201.0,168.0,31.0,174.0,1222.0,865.0,247.0,417.0,0.0,3304.0,664.0,3968.0,3968.0,R710
R710-3,R710-3,Bagmara (int.with R711)-Tottipur(int.with R712),LRP014,375,14.175,LRP042,740,42.51,28.335,9.0,374.0,176.0,84.0,201.0,168.0,31.0,174.0,1222.0,865.0,247.0,417.0,0.0,3304.0,664.0,3968.0,3968.0,R710
R710-4,R710-4,Tottipur(int.with R712)-Khoksha(Int.with Z7105),LRP042,740,42.51,LRP047,850,47.65,5.140,11.0,597.0,594.0,223.0,206.0,159.0,125.0,139.0,1627.0,1447.0,944.0,787.0,0.0,5128.0,1731.0,6859.0,6859.0,R710
R710-5,R710-5,Khoksha(Int.with Z7105)-Charaikhal(Int.with R713),LRP047,850,47.65,LRP063,520,63.55,15.900,11.0,597.0,594.0,223.0,206.0,159.0,125.0,139.0,1627.0,1447.0,944.0,787.0,0.0,5128.0,1731.0,6859.0,6859.0,R710
R710-6,R710-6,Charaikhal(Int.with R713)-Kushtia (Chourhash)int.with N704,LRP063,520,63.55,LRPE,0,73.11,9.560,11.0,597.0,594.0,223.0,206.0,159.0,125.0,139.0,1627.0,1447.0,944.0,787.0,0.0,5128.0,1731.0,6859.0,6859.0,R710
R711-1,R711-1,Bagmara(Int.with R710)-Joukura Ferryghat,LRPS,0,0,LRPS,6480,6.48,6.480,32.0,906.0,949.0,58.0,72.0,57.0,53.0,53.0,1034.0,515.0,245.0,516.0,0.0,3729.0,761.0,4490.0,4490.0,R711
R712-1,R712-1,Tottipur-Machpara,LRPS,0,0,LRP001,1965,2.22,2.220,4.0,42.0,78.0,5.0,5.0,8.0,7.0,90.0,967.0,747.0,735.0,580.0,0.0,1953.0,1315.0,3268.0,3268.0,R712
R713-1,R713-1,Alauddin Ali more(int.with R710)-Shelaidah,LRPS,0,0,LRP004,1435,5.435,5.435,0.0,41.0,63.0,0.0,0.0,0.0,0.0,0.0,879.0,829.0,555.0,553.0,0.0,1812.0,1108.0,2920.0,2920.0,R713
R720-1,R720-1,Magura (int.with N7)-Narail(int.with N806),LRPS,0,0,LRP046,1005,47.01,47.010,0.0,50.0,33.0,15.0,80.0,81.0,53.0,43.0,707.0,582.0,710.0,741.0,0.0,1644.0,1451.0,3095.0,3095.0,R720
R743-1,R743-1,Jibannagar(int.with R748)-Duttanagar(int.with Z7023),LRPS,0,0,LRPE,0,4.86,4.860,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"*
                              

                                NS",R743
R745-1,R745-1,Kushtia (Trimohoni)-Mirpur Bus stand(int.with Z7451),LRPS,0,0,LRP011,140,9.906,9.906,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-2,R745-2,Mirpur Bus stand(int.with Z7451)-Sadarpur (int.with Z7465),LRP011,140,9.906,LRP020,40,18.809,8.903,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-3,R745-3,Sadarpur (int.with Z7465)-Bamundi (int.with Z7456),LRP020,40,18.809,LRP030,1080,29.869,11.060,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-4,R745-4,Bamundi (int.with Z7456)-Gangni(int.with Z7452),LRP030,1080,29.869,LRP041,775,40.569,10.700,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-5,R745-5,Gangni(int.with Z7452)-Int.with Z7467,LRP041,775,40.569,LRP049,838,48.623,8.054,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-6,R745-6,Int.with Z7467-Meherpur(int.with R746),LRP049,838,48.623,LRP054,970,53.74,5.117,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-7,R745-7,Meherpur(int.with R746)-Chuadanga(int.with R748),LRP054,970,53.74,LRP079,1870,79.325,25.585,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-8,R745-8,Chuadanga(int.with R748)-Chuadanga(int.with R747),LRP079,1870,79.325,LRP079,2915,80.37,1.045,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-9,R745-9,Chuadanga(int.with R747)-Dakbanglow Bazar(int.with Z7460),LRP079,2915,80.37,LRP103,250,101.975,21.605,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-10,R745-10,Dakbanglow Bazar(int.with Z7460)-DC Office(int.with Z7457),LRP103,250,101.975,LRP116,159,114.975,13.000,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R745
R745-11,R745-11,DC Office(int.with Z7457)-Int.with N712,LRP116,159,114.975,LRP116,1202,116.018,1.043,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R745
R745-12L,R745-12L,Int.with N712-Jhinaidah(int.with N703) (Left),LRP116,1202,116.018,LRPE,0,116.818,0.800,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R745
R745-12R,R745-12R,Int.with N712-Jhinaidah(int.with N703) (Right),LRP116,1202,116.018,LRPE,0,116.818,0.800,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R745
R746-1,R746-1,Meherpur(College More) int.with R745- Muaibnagar(int.with R749),LRPS,0,0,LRP013,960,13.84,13.840,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R746
R746-2,R746-2,Muaibnagar(int.with R749)-Mujibnagar Srimity Shoudha,LRP013,960,13.84,LRPE,0,15.636,1.796,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R746
R747-1,R747-1,Bottoli-Halsha Rail Bazar(int.with Z7465),LRPS,0,0,LRP013,1365,13.374,13.374,4.0,199.0,133.0,54.0,168.0,64.0,27.0,42.0,1109.0,931.0,713.0,920.0,0.0,2731.0,1633.0,4364.0,4364.0,R747
R747-2,R747-2,Halsha Rail Bazar(int.with Z7465)-Alamdanga(int.with Z7456),LRP013,1365,13.374,LRP024,2037,25.265,11.891,4.0,199.0,133.0,54.0,168.0,64.0,27.0,42.0,1109.0,931.0,713.0,920.0,0.0,2731.0,1633.0,4364.0,4364.0,R747
R747-3,R747-3,Alamdanga(int.with Z7456)-Chuadanga,LRP024,2037,25.265,LRPE,0,43.468,18.203,4.0,199.0,133.0,54.0,168.0,64.0,27.0,42.0,1109.0,931.0,713.0,920.0,0.0,2731.0,1633.0,4364.0,4364.0,R747
R748-1,R748-1,Chuadanga-Darsana(int.with R749),LRPS,0,0,LRP018,340,18.375,18.375,9.0,257.0,225.0,152.0,127.0,104.0,9.0,35.0,1298.0,1903.0,1917.0,977.0,0.0,4119.0,2894.0,7013.0,7013.0,R748
R748-2,R748-2,Darsana(int.with R749)-Khalishpur(int.with Z7023),LRP018,340,18.375,LRP044,533,44.678,26.303,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R748
R748-3,R748-3,Khalishpur(int.with Z7023)-Kotchandpur(int.with Z7024),LRP044,533,44.678,LRP052,567,52.642,7.964,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R748
R748-4,R748-4,Kotchandpur(int.with Z7024)-Chandpara (int.with Z7489),LRP052,567,52.642,LRP058,935,58.99,6.348,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R748
R748-5,R748-5,Chandpara (int.with Z7489)-Kaliganj,LRP058,935,58.99,LRP065,832,65.882,6.892,4.0,231.0,127.0,106.0,84.0,56.0,27.0,35.0,958.0,939.0,627.0,478.0,0.0,2567.0,1105.0,3672.0,3672.0,R748
R749-1,R749-1,Darsana-Mujibnagar(kedarganj) Int.with R746),LRPS,0,0,LRP023,5440,28.445,28.445,14.0,74.0,205.0,44.0,31.0,33.0,33.0,21.0,1321.0,1207.0,2144.0,1147.0,0.0,2983.0,3291.0,6274.0,6274.0,R749
R755-1,R755-1,Rajarhat-Sutighata (int.with Z7058),LRPS,0,0,LRP003,788,3.22,3.220,56.0,422.0,361.0,207.0,77.0,80.0,9.0,82.0,877.0,1185.0,841.0,567.0,1.0,3356.0,1409.0,4765.0,4765.0,R755
R755-2,R755-2,Sutighata(int.with Z7058)-Monirampur(int.with Z7551),LRP003,788,3.22,LRP013,538,12.968,9.748,56.0,422.0,361.0,207.0,77.0,80.0,9.0,82.0,877.0,1185.0,841.0,567.0,1.0,3356.0,1409.0,4765.0,4765.0,R755
R755-3,R755-3,Monirampur(int.with Z7551)-Keshabpur (int.with Z7553),LRP013,538,12.968,LRP027,346,26.752,13.784,56.0,422.0,361.0,207.0,77.0,80.0,9.0,82.0,877.0,1185.0,841.0,567.0,1.0,3356.0,1409.0,4765.0,4765.0,R755
R755-4,R755-4,Keshabpur (int.with Z7553)-Chuknagar (int.with R760),LRP027,346,26.752,LRPE,0,38.265,11.513,56.0,422.0,361.0,207.0,77.0,80.0,9.0,82.0,877.0,1185.0,841.0,567.0,1.0,3356.0,1409.0,4765.0,4765.0,R755
R760-1,R760-1,Khulna  bus stand - Intersection with N709,LRPS,0,0,LRP004,884,4.615,4.615,13.0,778.0,586.0,376.0,458.0,279.0,262.0,338.0,4574.0,3633.0,3109.0,3074.0,9.0,11297.0,6192.0,17489.0,17489.0,R760
R760-2,R760-2,Intersection With N709 - Chuknagar ( Int with R755),LRP004,884,4.615,LRP030,533,30.246,25.631,49.0,861.0,611.0,422.0,422.0,295.0,148.0,176.0,938.0,990.0,725.0,750.0,0.0,4912.0,1475.0,6387.0,6387.0,R760
R760-3,R760-3,Chuknagar ( Int with R755)- Satkhira,LRP030,533,30.246,LRPE,0,58.5,28.254,49.0,861.0,611.0,422.0,422.0,295.0,148.0,176.0,938.0,990.0,725.0,750.0,0.0,4912.0,1475.0,6387.0,6387.0,R760
R765-1,R765-1,Navaran-Kolaroa (Int.with Z7552),LRPS,0,0,LRP025,1044,25.035,25.035,19.0,350.0,421.0,125.0,312.0,122.0,46.0,99.0,1165.0,1034.0,639.0,723.0,0.0,3693.0,1362.0,5055.0,5055.0,R765
R765-2,R765-2,Kolaroa (Int.with Z7552)-Satkhira,LRP025,1044,25.035,LRPE,0,42.943,17.908,19.0,350.0,421.0,125.0,312.0,122.0,46.0,99.0,1165.0,1034.0,639.0,723.0,0.0,3693.0,1362.0,5055.0,5055.0,R765
R770-1,R770-1,Noapara-Khan Jahan Ali (R) Mazar more (Int.with R771),LRPS,0,0,LRP013,1740,14.24,14.240,52.0,177.0,241.0,153.0,246.0,117.0,75.0,103.0,1056.0,1316.0,879.0,1012.0,0.0,3536.0,1891.0,5427.0,5427.0,R770
R770-2,R770-2,Khan Jahan Ali (R) Mazar more (Int.with R771) -Bagerhat Bus Stand(Int.with R772),LRP013,1740,14.24,LRP017,1773,18.303,4.063,52.0,177.0,241.0,153.0,246.0,117.0,75.0,103.0,1056.0,1316.0,879.0,1012.0,0.0,3536.0,1891.0,5427.0,5427.0,R770
R770-3,R770-3,Bagerhat Bus Stand(Int.with R772)-Signboard (Int.with Z7702),LRP017,1773,18.303,LRP027,16,26.466,8.163,52.0,177.0,241.0,153.0,246.0,117.0,75.0,103.0,1056.0,1316.0,879.0,1012.0,0.0,3536.0,1891.0,5427.0,5427.0,R770
R770-4,R770-4,Signboard (Int.with Z7702)-Pirojpur (Bus Stand)Int.with R870,LRP027,16,26.466,LRP041,275,41.075,14.609,52.0,177.0,241.0,153.0,246.0,117.0,75.0,103.0,1056.0,1316.0,879.0,1012.0,0.0,3536.0,1891.0,5427.0,5427.0,R770
R770-5,R770-5,Pirojpur (Bus Stand) Int.with R870-Pirojpur (CO office More),LRP041,275,41.075,LRPE,0,42.78,1.705,52.0,177.0,241.0,153.0,246.0,117.0,75.0,103.0,1056.0,1316.0,879.0,1012.0,0.0,3536.0,1891.0,5427.0,5427.0,R770
R771-1,R771-1,Rupsha (East)-Fakirhat(Int.with N805),LRPS,0,0,LRP013,1215,14.585,14.585,0.0,46.0,49.0,3.0,16.0,23.0,45.0,38.0,1124.0,1063.0,1208.0,785.0,0.0,2407.0,1993.0,4400.0,4400.0,R771
R771-2,R771-2,"Fakirhat(Int.with N805)-Khan Jahan Ali Mazar, Bagerhat",LRP013,1215,14.585,LRPE,0,31.18,16.595,0.0,44.0,105.0,0.0,28.0,6.0,0.0,8.0,702.0,495.0,318.0,148.0,0.0,1388.0,466.0,1854.0,1854.0,R771
R772-1,R772-1,Bus Stand-Basabati,LRPS,0,0,LRPS,630,0.63,0.630,0.0,40.0,156.0,104.0,106.0,116.0,42.0,26.0,884.0,840.0,916.0,1306.0,0.0,2314.0,2222.0,4536.0,4536.0,R772
R801-1,R801-1,Jurain-Chashara,LRPS,0,0,LRPE,0,10,10.000,60.0,2749.0,1536.0,58.0,1188.0,1138.0,131.0,1514.0,2908.0,1416.0,995.0,1762.0,0.0,12698.0,2757.0,15455.0,15455.0,R801
R802-1,R802-1,Bishwa Road (Kamlapur)-Trimohoni,LRPS,0,0,LRPS,4456,4.456,4.456,60.0,2749.0,1536.0,58.0,1188.0,1138.0,131.0,1514.0,2908.0,1416.0,995.0,1762.0,0.0,12698.0,2757.0,15455.0,15455.0,R802
R810-1,R810-1,Postagola-Panchaboti (Int.with R812),LRPS,0,0,LRPS,8070,8.07,8.070,60.0,2749.0,1536.0,58.0,1188.0,1138.0,131.0,1514.0,2908.0,1416.0,995.0,1762.0,0.0,12698.0,2757.0,15455.0,15455.0,R810
R810-2,R810-2,Panchaboti (Int.with R812)-Chashara,LRPS,8070,8.07,LRPE,0,10.642,2.572,60.0,2749.0,1536.0,58.0,1188.0,1138.0,131.0,1514.0,2908.0,1416.0,995.0,1762.0,0.0,12698.0,2757.0,15455.0,15455.0,R810
R812-1,R812-1,Fatulla (Panchaboti)-Muktarpur Bus Stand,LRPS,0,0,LRP011a,0,10.159,10.159,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0,R812
R812-2,R812-2,Muktarpur Bus Stand-Int.with Z8121,LRP011a,0,10.159,LRP011a,1841,12,1.841,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0,R812
R812-3,R812-3,Int.with Z8121-Hatimara (Int.with Z8004),LRP011a,1841,12,LRP014,845,13.22,1.220,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0,R812
R812-4,R812-4,Hatimara(Int.with Z8004)-Mawa,LRP014,845,13.22,LRPE,0,42.285,29.065,0.0,82.0,91.0,0.0,26.0,238.0,26.0,97.0,1428.0,410.0,186.0,560.0,0.0,2398.0,746.0,3144.0,3144.0,R812
R813-1,R813-1,Mukterpur Ferryghat-Munshuganj (int.with Z8121),LRPS,0,0,LRPS,3378,3.378,3.378,1.0,340.0,310.0,21.0,131.0,197.0,31.0,165.0,2988.0,578.0,559.0,2265.0,0.0,4762.0,2824.0,7586.0,7586.0,R813
R814-1,R814-1,Int with R812(Dhaka End)-Muktarpur Ferry Ghat End,LRPS,0,0,LRPS,1285,1.285,1.285,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0,R814
R814-2,R814-2,Muktarpur Ferry Ghat-End-Int.with R813,LRPS,1285,1.285,LRPS,1295,1.295,0.010,65.0,1082.0,407.0,0.0,741.0,616.0,106.0,617.0,3589.0,600.0,612.0,1442.0,0.0,7823.0,2054.0,9877.0,9877.0,R814
